incident_id,reported_at,city,neighborhood,animal_type,animal_count,age_group,behavior,mobility,weather,report_channel,traffic_risk,near_traffic,near_school,very_thin,bleeding,open_wound,pregnant_or_nursing,has_collar,reporter_confidence,visible_injury,severity_score,priority,resolution_time_hours,outcome
INC-100140,2025-11-27 05:18:26,Tirana,Selitë,Dog,1,Adult,Calm,Unknown,Clear,WhatsApp,Low,0,0,0,0,0,0,0,3,No,14,P3,48.02,Treated & Released
INC-100141,2025-01-16 22:47:31,Tirana,Astir,Cat,1,Puppy/Kitten,Unknown,Unknown,Clear,App,Low,0,0,1,0,0,0,0,5,No,35,P3,47.98,Treated & Released
INC-100142,2025-09-09 11:32:26,Tirana,Astir,Dog,1,Adult,Calm,Limping,Clear,App,Low,0,0,0,0,0,0,0,5,No,13,P3,42.78,Treated & Released
INC-100143,2025-02-10 23:41:36,Tirana,Yzberisht,Cat,2,Puppy/Kitten,Fearful,Limping,Cold,Call,Low,0,0,0,0,0,1,0,3,No,23,P3,60.12,Treated & Released
INC-100144,2025-10-02 16:35:39,Tirana,Ali Demi,Cat,1,Adult,Fearful,Normal,Clear,Call,Low,0,0,1,0,0,0,0,4,Yes,38,P3,33.95,Shelter Intake
INC-100145,2025-09-10 14:42:09,Tirana,Blloku,Cat,1,Unknown,Unknown,Normal,Clear,App,High,1,0,0,0,0,0,0,2,No,5,P3,37.38,Unable to Locate
INC-100146,2025-08-19 02:15:49,Tirana,Blloku,Cat,1,Adult,Aggressive,Limping,Clear,Call,High,1,0,1,0,0,0,0,1,No,26,P3,36.34,Treated & Released
INC-100147,2025-02-03 15:45:24,Tirana,Blloku,Cat,1,Puppy/Kitten,Aggressive,Unknown,Cold,Call,Medium,1,0,0,0,0,0,0,4,Yes,42,P3,40.99,Referred to Partner Vet
INC-100148,2025-08-26 00:42:13,Tirana,Selitë,Cat,1,Adult,Fearful,Limping,Heatwave,Call,Low,0,1,0,0,0,0,0,2,Yes,39,P3,49.29,Shelter Intake
INC-100149,2025-05-07 05:21:05,Tirana,Ali Demi,Cat,1,Unknown,Weak,Limping,Clear,App,Medium,1,0,0,0,0,0,0,2,Yes,34,P3,59.92,Shelter Intake
INC-100150,2025-05-13 04:11:16,Tirana,Blloku,Cat,2,Adult,Calm,Normal,Clear,App,High,1,0,0,0,0,0,0,3,No,14,P3,72.46,Unable to Locate
INC-100151,2025-03-16 04:46:29,Tirana,Laprakë,Dog,1,Senior,Fearful,Normal,Clear,Call,Medium,1,0,1,0,0,0,0,2,No,46,P3,60.82,Treated & Released
INC-100152,2025-10-22 10:36:24,Tirana,Don Bosko,Cat,1,Puppy/Kitten,Fearful,Normal,Clear,Call,High,1,0,0,0,0,0,0,2,No,23,P2,13.69,Monitor
INC-100153,2025-11-04 22:40:12,Tirana,Kombinat,Dog,4,Adult,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,1,2,Yes,13,P3,31.61,Monitor
INC-100154,2025-04-05 11:46:06,Tirana,Blloku,Cat,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,1,1,No,16,P3,66.67,Treated & Released
INC-100155,2025-06-15 05:58:58,Tirana,Rruga e Kavajës,Cat,3,Unknown,Calm,Limping,Clear,App,Low,0,1,0,0,0,0,0,2,Yes,30,P3,56.93,Shelter Intake
INC-100156,2025-04-30 01:56:00,Tirana,Blloku,Dog,2,Adult,Calm,Normal,Rain,WhatsApp,Medium,1,0,0,0,1,0,0,5,Yes,40,P3,30.31,Shelter Intake
INC-100157,2025-02-16 10:19:51,Tirana,Rruga e Kavajës,Dog,1,Puppy/Kitten,Fearful,Limping,Rain,App,Low,0,0,0,0,0,0,0,2,Yes,21,P2,10.06,Shelter Intake
INC-100158,2025-04-18 09:09:47,Tirana,Rruga e Kavajës,Cat,1,Adult,Fearful,Normal,Rain,Email,Low,0,0,1,0,0,1,0,4,No,37,P3,45.02,Shelter Intake
INC-100159,2025-04-26 01:13:01,Tirana,Don Bosko,Cat,1,Adult,Unknown,Limping,Clear,App,Low,0,0,0,0,0,0,0,5,Yes,17,P3,73.52,Treated & Released
INC-100160,2025-07-27 10:29:59,Tirana,Ali Demi,Cat,2,Adult,Calm,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,1,Yes,8,P3,39.91,Treated & Released
INC-100161,2025-04-24 10:54:39,Tirana,Rruga e Kavajës,Dog,1,Adult,Fearful,Normal,Clear,WhatsApp,Low,0,1,0,0,0,0,0,3,No,19,P3,29.91,Shelter Intake
INC-100162,2025-02-09 20:11:10,Tirana,Xhamllik,Dog,1,Senior,Fearful,Immobile,Cold,Walk-in,Medium,1,0,0,0,0,0,0,2,No,55,P2,14.37,Shelter Intake
INC-100163,2025-06-21 01:28:00,Tirana,Astir,Dog,1,Adult,Fearful,Limping,Clear,Call,Low,0,0,0,0,0,0,1,3,No,32,P3,58.45,Treated & Released
INC-100164,2025-12-01 15:50:24,Tirana,Kinostudio,Dog,1,Adult,Weak,Limping,Cold,WhatsApp,Low,0,0,0,0,0,0,0,3,No,35,P3,41.92,Shelter Intake
INC-100165,2025-01-29 18:29:45,Tirana,Paskuqan,Dog,1,Adult,Calm,Normal,Rain,App,High,1,0,0,0,0,0,0,3,Yes,16,P3,37.17,Unable to Locate
INC-100166,2025-04-28 23:57:08,Tirana,Laprakë,Dog,1,Puppy/Kitten,Calm,Unknown,Clear,WhatsApp,Medium,1,0,0,1,0,0,0,3,Yes,47,P2,14.18,Shelter Intake
INC-100167,2025-08-24 11:17:24,Tirana,Paskuqan,Dog,1,Adult,Aggressive,Normal,Heatwave,Call,Low,0,0,0,0,0,0,0,4,No,30,P3,58.72,Shelter Intake
INC-100168,2025-12-19 19:52:28,Tirana,Kinostudio,Cat,1,Adult,Fearful,Limping,Cold,Call,High,1,0,0,0,0,0,0,4,No,41,P3,32.68,Treated & Released
INC-100169,2025-04-29 14:21:00,Tirana,Paskuqan,Dog,1,Adult,Calm,Normal,Clear,Walk-in,High,1,0,0,0,0,0,0,4,No,14,P3,48.85,Shelter Intake
INC-100170,2025-10-24 05:13:30,Tirana,Don Bosko,Dog,1,Adult,Calm,Limping,Rain,Call,Low,0,0,0,0,0,0,0,1,Yes,29,P2,12.26,Shelter Intake
INC-100171,2025-04-04 03:42:19,Tirana,Ali Demi,Dog,1,Adult,Calm,Unknown,Clear,Walk-in,Low,0,0,0,0,1,0,0,1,Yes,39,P3,58.64,Referred to Partner Vet
INC-100172,2025-09-25 17:24:16,Tirana,Paskuqan,Cat,1,Puppy/Kitten,Calm,Normal,Rain,Call,Medium,0,0,0,0,0,0,0,4,Yes,24,P3,54.93,Monitor
INC-100173,2025-10-02 13:18:21,Tirana,Blloku,Cat,1,Adult,Fearful,Unknown,Clear,App,High,1,1,0,0,0,0,0,3,Yes,30,P3,53.84,Treated & Released
INC-100174,2025-04-13 17:49:40,Tirana,Myslym Shyri,Dog,1,Adult,Fearful,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,3,Yes,17,P3,56.96,Treated & Released
INC-100175,2025-09-09 12:23:35,Tirana,Ali Demi,Cat,3,Senior,Fearful,Limping,Rain,Walk-in,Low,0,0,0,1,0,0,0,2,No,62,P2,23.13,Treated & Released
INC-100176,2025-03-06 10:30:44,Tirana,Myslym Shyri,Cat,1,Adult,Calm,Limping,Clear,Walk-in,Medium,1,0,1,0,0,0,0,2,No,39,P3,41.16,Treated & Released
INC-100177,2025-12-24 18:08:12,Tirana,Blloku,Cat,1,Senior,Weak,Unknown,Clear,Call,Low,0,0,0,0,0,0,0,2,Yes,25,P3,46.27,Unable to Locate
INC-100178,2025-09-29 17:59:26,Tirana,Yzberisht,Cat,1,Adult,Calm,Normal,Rain,Call,Low,0,0,0,0,0,0,0,4,No,14,P3,40.15,Shelter Intake
INC-100179,2025-02-01 05:46:20,Tirana,Paskuqan,Dog,1,Adult,Calm,Normal,Cold,Call,Medium,1,0,0,0,0,0,0,3,No,31,P3,57.75,Shelter Intake
INC-100180,2025-08-23 11:01:08,Tirana,Blloku,Dog,2,Unknown,Unknown,Normal,Heatwave,Call,Medium,1,0,0,0,0,0,0,3,Yes,17,P3,46.3,Shelter Intake
INC-100181,2025-11-21 15:41:56,Tirana,Xhamllik,Dog,1,Adult,Calm,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,4,No,8,P3,38.4,Monitor
INC-100182,2025-04-15 16:01:29,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Fearful,Immobile,Clear,App,Low,0,0,0,0,0,0,0,1,No,33,P3,40.26,Shelter Intake
INC-100183,2025-07-21 13:05:36,Tirana,Selitë,Cat,1,Adult,Unknown,Normal,Clear,Call,Low,0,0,0,0,0,0,0,3,No,11,P3,55.62,Treated & Released
INC-100184,2025-08-16 07:40:03,Tirana,Yzberisht,Cat,1,Puppy/Kitten,Calm,Normal,Clear,App,Low,0,0,1,0,0,0,0,4,No,31,P3,55.72,Treated & Released
INC-100185,2025-06-08 14:04:48,Tirana,Astir,Cat,1,Adult,Weak,Normal,Clear,App,Low,0,1,0,0,0,0,0,1,No,26,P3,66.75,Treated & Released
INC-100186,2025-05-09 01:59:34,Tirana,Yzberisht,Cat,3,Puppy/Kitten,Unknown,Limping,Clear,Walk-in,Medium,1,1,0,0,0,0,0,4,Yes,33,P1,5.6,Monitor
INC-100187,2025-11-12 22:59:06,Tirana,Myslym Shyri,Dog,1,Adult,Calm,Normal,Cold,WhatsApp,High,1,0,0,0,0,0,0,1,No,30,P2,9.66,Referred to Partner Vet
INC-100188,2025-05-06 13:07:48,Tirana,Laprakë,Cat,1,Adult,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,0,1,No,8,P3,33.14,Monitor
INC-100189,2025-01-01 10:43:43,Tirana,Selitë,Cat,1,Puppy/Kitten,Calm,Normal,Cold,WhatsApp,Low,0,0,1,0,0,0,0,3,Yes,46,P2,13.71,Unable to Locate
INC-100190,2025-05-21 12:01:40,Tirana,Paskuqan,Cat,4,Unknown,Weak,Normal,Rain,App,Low,0,0,1,0,0,0,0,3,No,31,P3,43.43,Unable to Locate
INC-100191,2025-03-21 01:18:01,Tirana,Blloku,Dog,1,Adult,Fearful,Normal,Clear,Call,Medium,1,0,0,0,0,0,1,3,No,18,P3,75.88,Shelter Intake
INC-100192,2025-09-29 04:09:43,Tirana,Kinostudio,Dog,1,Adult,Calm,Immobile,Rain,Walk-in,Low,0,0,0,0,0,0,0,3,Yes,24,P3,51.7,Shelter Intake
INC-100193,2025-11-07 10:08:38,Tirana,Don Bosko,Dog,1,Adult,Unknown,Normal,Clear,Walk-in,High,1,0,0,0,0,0,0,5,Yes,18,P3,50.28,Treated & Released
INC-100194,2025-06-08 10:44:55,Tirana,Laprakë,Dog,1,Unknown,Fearful,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,2,No,4,P3,37.35,Treated & Released
INC-100195,2025-06-29 05:00:21,Tirana,Laprakë,Dog,3,Senior,Calm,Normal,Clear,Call,Low,0,1,1,0,0,0,0,4,No,40,P3,67.0,Shelter Intake
INC-100196,2025-07-17 15:01:51,Tirana,Rruga e Kavajës,Cat,1,Adult,Fearful,Normal,Heatwave,App,Low,0,0,1,0,0,0,0,5,Yes,32,P3,51.12,Shelter Intake
INC-100197,2025-07-03 09:24:26,Tirana,Don Bosko,Cat,1,Adult,Calm,Unknown,Clear,Email,Low,0,1,0,0,0,0,0,4,No,30,P3,56.92,Treated & Released
INC-100198,2025-12-25 00:26:02,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Fearful,Normal,Clear,Call,Medium,1,0,0,0,0,0,0,1,No,25,P3,32.02,Treated & Released
INC-100199,2025-11-03 19:23:28,Tirana,Xhamllik,Cat,1,Senior,Unknown,Normal,Rain,Call,Low,0,0,1,0,0,0,0,1,Yes,32,P3,41.3,Shelter Intake
INC-100200,2025-04-14 18:13:46,Tirana,Xhamllik,Dog,3,Adult,Calm,Limping,Clear,Call,High,1,0,1,0,0,0,0,2,Yes,35,P2,6.89,Referred to Partner Vet
INC-100201,2025-08-16 22:39:21,Tirana,Paskuqan,Cat,1,Puppy/Kitten,Aggressive,Normal,Clear,WhatsApp,Medium,1,0,0,0,0,0,0,4,No,27,P3,41.0,Shelter Intake
INC-100202,2025-07-08 02:23:20,Tirana,Astir,Cat,2,Puppy/Kitten,Calm,Normal,Clear,App,Low,0,0,0,0,0,0,0,3,No,14,P3,37.51,Treated & Released
INC-100203,2025-06-26 20:07:09,Tirana,21 Dhjetori,Cat,1,Adult,Fearful,Normal,Heatwave,Call,Low,0,0,1,0,1,1,0,4,No,68,P2,12.34,Shelter Intake
INC-100204,2025-04-03 17:49:44,Tirana,Paskuqan,Cat,1,Adult,Weak,Normal,Clear,Walk-in,Medium,0,0,0,0,0,0,0,4,Yes,15,P3,32.86,Monitor
INC-100205,2025-01-17 22:49:20,Tirana,Astir,Cat,1,Adult,Aggressive,Normal,Rain,WhatsApp,High,1,0,0,0,0,0,0,2,No,25,P3,33.44,Treated & Released
INC-100206,2025-05-30 22:30:53,Tirana,Selitë,Dog,1,Adult,Fearful,Unknown,Rain,Call,Low,0,0,0,0,0,0,0,3,No,9,P3,80.5,Shelter Intake
INC-100207,2025-07-15 01:41:34,Tirana,Paskuqan,Cat,1,Puppy/Kitten,Fearful,Normal,Clear,Walk-in,High,1,0,0,0,0,0,0,4,No,29,P3,48.16,Treated & Released
INC-100208,2025-06-20 23:57:04,Tirana,Laprakë,Cat,1,Puppy/Kitten,Fearful,Limping,Clear,WhatsApp,Low,0,0,0,0,0,0,0,1,Yes,28,P3,40.89,Treated & Released
INC-100209,2025-12-05 05:41:01,Tirana,Selitë,Dog,1,Adult,Calm,Normal,Rain,WhatsApp,Low,0,0,1,1,0,0,0,3,Yes,50,P2,14.3,Treated & Released
INC-100210,2025-04-13 22:11:28,Tirana,Astir,Cat,1,Unknown,Fearful,Normal,Clear,Walk-in,Medium,1,0,1,0,0,0,0,4,No,30,P2,25.42,Monitor
INC-100211,2025-11-28 00:23:49,Tirana,Selitë,Cat,3,Unknown,Fearful,Limping,Clear,App,Low,0,0,0,0,0,0,0,2,No,20,P3,32.48,Shelter Intake
INC-100212,2025-12-11 15:31:40,Tirana,Myslym Shyri,Cat,2,Puppy/Kitten,Calm,Normal,Cold,WhatsApp,Low,0,0,0,0,0,0,0,3,No,30,P3,40.41,Monitor
INC-100213,2025-01-27 13:43:39,Tirana,Don Bosko,Cat,1,Puppy/Kitten,Aggressive,Normal,Cold,WhatsApp,Low,0,0,1,0,0,0,0,4,No,42,P2,20.95,Referred to Partner Vet
INC-100214,2025-06-18 12:54:26,Tirana,Laprakë,Dog,2,Puppy/Kitten,Fearful,Unknown,Clear,WhatsApp,Low,0,1,0,0,0,0,0,3,No,25,P3,64.44,Shelter Intake
INC-100215,2025-12-17 20:31:21,Tirana,Kombinat,Dog,1,Puppy/Kitten,Weak,Unknown,Rain,App,Low,0,0,1,0,0,0,0,2,Yes,41,P2,12.94,Treated & Released
INC-100216,2025-05-20 05:07:13,Tirana,Astir,Cat,1,Adult,Weak,Normal,Clear,Call,Low,0,0,0,0,0,0,0,2,Yes,13,P3,59.83,Treated & Released
INC-100217,2025-08-08 18:49:54,Tirana,Selitë,Dog,1,Adult,Weak,Immobile,Clear,Call,Low,0,0,1,0,0,1,0,3,Yes,46,P3,46.91,Shelter Intake
INC-100218,2025-12-05 04:48:48,Tirana,Yzberisht,Dog,1,Unknown,Calm,Unknown,Rain,Call,Low,0,0,0,0,0,0,0,3,No,19,P3,47.8,Treated & Released
INC-100219,2025-04-01 04:09:11,Tirana,Kinostudio,Cat,1,Adult,Weak,Limping,Rain,App,Low,0,0,0,0,1,0,0,3,Yes,46,P3,42.17,Shelter Intake
INC-100220,2025-12-16 02:26:05,Tirana,Myslym Shyri,Cat,1,Adult,Calm,Normal,Cold,Call,Low,0,0,0,0,0,0,0,3,No,24,P2,13.66,Shelter Intake
INC-100221,2025-03-03 08:26:22,Tirana,Laprakë,Cat,1,Adult,Unknown,Normal,Clear,Call,High,1,1,0,0,0,0,0,2,No,26,P3,39.35,Shelter Intake
INC-100222,2025-04-27 04:19:10,Tirana,Selitë,Cat,1,Adult,Unknown,Limping,Clear,Walk-in,Low,0,0,0,0,0,0,0,3,No,19,P3,49.69,Monitor
INC-100223,2025-04-28 07:58:41,Tirana,Don Bosko,Cat,2,Adult,Calm,Normal,Clear,Call,Medium,0,0,0,0,0,0,0,3,No,15,P3,42.91,Shelter Intake
INC-100224,2025-05-29 02:34:22,Tirana,Paskuqan,Cat,1,Unknown,Calm,Immobile,Clear,Call,Low,0,1,0,0,0,0,0,4,No,24,P3,46.87,Treated & Released
INC-100225,2025-04-25 15:45:00,Tirana,Kombinat,Cat,1,Adult,Calm,Normal,Rain,Walk-in,Low,0,0,1,0,1,0,0,3,Yes,55,P2,24.32,Shelter Intake
INC-100226,2025-09-24 08:06:52,Tirana,Myslym Shyri,Dog,1,Adult,Calm,Limping,Clear,Call,High,1,0,0,0,0,0,0,4,No,41,P2,22.25,Shelter Intake
INC-100227,2025-11-20 10:37:16,Tirana,21 Dhjetori,Cat,1,Puppy/Kitten,Fearful,Normal,Rain,App,Low,0,0,0,0,0,0,0,3,No,26,P3,40.94,Treated & Released
INC-100228,2025-11-08 10:32:51,Tirana,Astir,Dog,1,Adult,Unknown,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,2,No,3,P3,31.36,Treated & Released
INC-100229,2025-09-21 05:13:21,Tirana,Myslym Shyri,Dog,2,Adult,Calm,Normal,Rain,WhatsApp,Low,0,1,0,0,0,0,0,2,No,34,P3,33.75,Monitor
INC-100230,2025-09-09 00:19:52,Tirana,Kombinat,Cat,2,Unknown,Aggressive,Normal,Cold,Walk-in,Medium,1,0,0,0,0,0,0,3,No,36,P3,45.89,Treated & Released
INC-100231,2025-05-22 16:45:11,Tirana,Rruga e Kavajës,Dog,1,Adult,Unknown,Normal,Clear,App,Medium,1,0,0,0,1,0,0,3,Yes,29,P3,41.62,Monitor
INC-100232,2025-10-18 07:01:35,Tirana,Yzberisht,Dog,1,Adult,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,5,Yes,8,P3,41.0,Treated & Released
INC-100233,2025-12-07 09:12:17,Tirana,Astir,Cat,1,Unknown,Calm,Unknown,Rain,Walk-in,Low,0,0,0,0,0,1,0,3,No,12,P3,33.31,Unable to Locate
INC-100234,2025-11-17 06:39:58,Tirana,Kinostudio,Cat,1,Unknown,Calm,Limping,Rain,App,High,1,0,0,1,0,0,0,4,No,49,P1,4.28,Referred to Partner Vet
INC-100235,2025-02-14 17:27:34,Tirana,Kinostudio,Dog,2,Puppy/Kitten,Weak,Normal,Cold,Call,High,1,0,0,0,0,0,0,2,Yes,47,P2,18.34,Referred to Partner Vet
INC-100236,2025-12-01 01:05:29,Tirana,Selitë,Cat,1,Puppy/Kitten,Calm,Unknown,Rain,Call,Low,0,1,1,0,0,0,0,4,No,37,P3,47.38,Shelter Intake
INC-100237,2025-05-23 01:16:14,Tirana,Laprakë,Cat,1,Adult,Fearful,Unknown,Clear,WhatsApp,Low,0,0,0,0,1,0,0,3,Yes,31,P3,55.52,Monitor
INC-100238,2025-06-26 14:54:46,Tirana,Astir,Cat,1,Adult,Calm,Limping,Clear,WhatsApp,Low,0,0,0,0,1,0,0,2,Yes,38,P3,49.91,Treated & Released
INC-100239,2025-05-25 06:23:07,Tirana,Laprakë,Dog,4,Puppy/Kitten,Aggressive,Unknown,Clear,WhatsApp,Low,0,0,0,0,0,0,0,1,No,31,P3,45.2,Shelter Intake
INC-100240,2025-08-07 00:41:45,Tirana,Astir,Dog,1,Adult,Weak,Unknown,Clear,Call,Low,0,0,0,0,1,0,1,3,No,36,P2,9.21,Referred to Partner Vet
INC-100241,2025-06-30 07:17:13,Tirana,21 Dhjetori,Cat,2,Senior,Calm,Normal,Clear,Call,Low,0,0,0,0,0,0,0,4,No,8,P3,39.32,Referred to Partner Vet
INC-100242,2025-01-18 14:39:46,Tirana,Kombinat,Cat,3,Adult,Calm,Normal,Cold,Call,Low,0,1,0,0,0,0,0,4,No,29,P3,43.35,Referred to Partner Vet
INC-100243,2025-04-02 04:29:41,Tirana,21 Dhjetori,Dog,1,Adult,Aggressive,Unknown,Clear,Walk-in,Low,0,0,0,0,0,0,0,3,Yes,12,P3,48.34,Shelter Intake
INC-100244,2025-10-16 14:34:04,Tirana,Rruga e Kavajës,Cat,1,Adult,Fearful,Normal,Clear,WhatsApp,High,1,1,0,0,0,0,0,3,No,26,P3,59.81,Shelter Intake
INC-100245,2025-12-10 20:39:16,Tirana,Yzberisht,Dog,1,Puppy/Kitten,Calm,Unknown,Rain,Walk-in,Low,0,0,1,0,0,0,0,3,No,40,P3,48.99,Treated & Released
INC-100246,2025-12-31 16:36:32,Tirana,Blloku,Dog,1,Adult,Calm,Limping,Cold,App,Low,0,0,0,0,0,0,0,2,No,33,P2,8.86,Treated & Released
INC-100247,2025-06-22 16:51:56,Tirana,Don Bosko,Cat,1,Adult,Calm,Normal,Clear,Call,Medium,0,0,0,0,0,0,0,5,Yes,16,P3,69.84,Shelter Intake
INC-100248,2025-07-31 10:47:22,Tirana,21 Dhjetori,Cat,1,Puppy/Kitten,Calm,Unknown,Clear,Call,Medium,1,0,0,0,0,1,0,1,Yes,16,P3,36.29,Treated & Released
INC-100249,2025-02-17 10:36:39,Tirana,Xhamllik,Cat,3,Adult,Fearful,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,4,Yes,23,P3,48.99,Unable to Locate
INC-100250,2025-09-06 08:30:21,Tirana,Paskuqan,Dog,1,Puppy/Kitten,Calm,Limping,Rain,WhatsApp,Low,0,0,0,0,0,0,0,2,Yes,36,P3,36.8,Referred to Partner Vet
INC-100251,2025-02-18 21:41:44,Tirana,Myslym Shyri,Dog,1,Adult,Calm,Normal,Cold,Call,Low,1,0,0,0,0,1,0,3,Yes,33,P3,74.59,Unable to Locate
INC-100252,2025-03-22 10:50:47,Tirana,Paskuqan,Dog,1,Adult,Calm,Limping,Clear,Call,Low,0,0,1,0,0,0,0,4,No,30,P3,41.99,Shelter Intake
INC-100253,2025-10-28 17:38:17,Tirana,Ali Demi,Dog,1,Adult,Fearful,Limping,Rain,Call,Medium,0,0,0,0,0,0,0,5,Yes,21,P3,49.24,Treated & Released
INC-100254,2025-02-20 11:36:52,Tirana,Fresku,Cat,1,Puppy/Kitten,Calm,Normal,Rain,WhatsApp,Medium,1,0,0,0,0,0,1,4,No,29,P3,38.08,Shelter Intake
INC-100255,2025-12-03 11:52:46,Tirana,Kombinat,Dog,3,Adult,Calm,Immobile,Cold,Call,Medium,0,0,0,0,0,0,0,5,Yes,20,P3,39.19,Treated & Released
INC-100256,2025-04-03 09:40:59,Tirana,Paskuqan,Cat,1,Adult,Unknown,Normal,Clear,WhatsApp,Low,0,0,0,0,0,1,0,3,Yes,14,P3,30.18,Shelter Intake
INC-100257,2025-02-19 05:28:30,Tirana,Rruga e Kavajës,Cat,1,Puppy/Kitten,Fearful,Normal,Rain,Call,Low,0,0,0,0,0,0,0,3,No,34,P3,30.95,Shelter Intake
INC-100258,2025-07-04 22:56:02,Tirana,Kinostudio,Cat,1,Puppy/Kitten,Calm,Normal,Clear,App,Low,0,0,1,1,0,0,0,3,Yes,57,P2,20.53,Monitor
INC-100259,2025-07-15 16:07:01,Tirana,Don Bosko,Dog,3,Adult,Calm,Unknown,Clear,WhatsApp,Low,0,0,0,0,0,1,0,4,No,8,P3,38.24,Monitor
INC-100260,2025-09-13 21:25:18,Tirana,Fresku,Cat,1,Unknown,Fearful,Unknown,Rain,App,Low,0,0,0,0,0,0,0,2,No,24,P3,48.22,Shelter Intake
INC-100261,2025-01-24 14:56:01,Tirana,Kinostudio,Cat,1,Unknown,Calm,Normal,Cold,Call,Medium,1,0,0,0,0,0,0,4,No,34,P3,43.28,Referred to Partner Vet
INC-100262,2025-10-04 16:03:41,Tirana,21 Dhjetori,Cat,1,Unknown,Aggressive,Unknown,Rain,App,High,1,0,0,0,0,0,0,2,Yes,28,P3,34.13,Referred to Partner Vet
INC-100263,2025-08-25 05:44:34,Tirana,Ali Demi,Dog,1,Adult,Unknown,Normal,Clear,Walk-in,Medium,1,0,0,0,0,0,0,3,Yes,30,P3,41.44,Treated & Released
INC-100264,2025-08-16 07:59:39,Tirana,Fresku,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,Low,0,0,0,0,0,0,0,4,Yes,0,P3,38.9,Treated & Released
INC-100265,2025-04-25 12:38:46,Tirana,Kinostudio,Cat,1,Adult,Fearful,Unknown,Clear,App,Medium,1,0,0,0,0,0,0,4,Yes,20,P2,16.03,Shelter Intake
INC-100266,2025-11-28 04:36:15,Tirana,Selitë,Dog,2,Unknown,Calm,Immobile,Rain,WhatsApp,Low,0,0,0,1,0,0,0,2,Yes,45,P3,42.16,Shelter Intake
INC-100267,2025-06-10 17:01:19,Tirana,Astir,Cat,1,Adult,Unknown,Normal,Rain,Call,High,1,0,1,0,0,1,0,2,Yes,30,P3,45.99,Shelter Intake
INC-100268,2025-05-02 09:09:42,Tirana,Yzberisht,Cat,3,Puppy/Kitten,Weak,Normal,Clear,App,High,1,1,1,0,0,0,0,3,No,51,P2,8.09,Referred to Partner Vet
INC-100269,2025-03-01 06:41:52,Tirana,Selitë,Cat,1,Adult,Calm,Normal,Clear,WhatsApp,Low,0,0,1,0,0,0,0,2,Yes,25,P3,42.45,Referred to Partner Vet
INC-100270,2025-02-06 04:58:03,Tirana,Yzberisht,Dog,4,Adult,Unknown,Normal,Cold,Walk-in,Low,0,0,1,0,0,1,0,3,No,40,P2,26.21,Shelter Intake
INC-100271,2025-02-20 12:45:50,Tirana,Fresku,Dog,1,Unknown,Weak,Normal,Cold,App,Low,0,0,0,0,0,0,1,4,No,18,P3,26.94,Monitor
INC-100272,2025-05-09 00:31:23,Tirana,Selitë,Dog,2,Senior,Fearful,Normal,Clear,Walk-in,Low,0,0,0,0,0,0,0,3,Yes,23,P3,61.02,Shelter Intake
INC-100273,2025-10-19 09:09:21,Tirana,Yzberisht,Dog,1,Adult,Calm,Normal,Clear,WhatsApp,High,1,0,1,0,1,0,0,5,No,54,P2,8.55,Shelter Intake
INC-100274,2025-05-17 13:34:48,Tirana,Laprakë,Dog,1,Puppy/Kitten,Calm,Normal,Rain,WhatsApp,Low,0,1,0,0,0,0,0,3,Yes,27,P3,57.18,Treated & Released
INC-100275,2025-11-26 01:10:26,Tirana,Laprakë,Cat,1,Puppy/Kitten,Fearful,Limping,Clear,Call,High,1,0,1,0,0,0,0,1,No,52,P2,9.74,Treated & Released
INC-100276,2025-10-24 03:59:58,Tirana,Blloku,Dog,1,Adult,Calm,Normal,Rain,App,Low,0,0,0,0,0,1,1,1,No,9,P3,41.88,Treated & Released
INC-100277,2025-10-26 00:59:22,Tirana,Xhamllik,Dog,1,Adult,Calm,Limping,Clear,Call,Low,0,0,0,0,0,0,0,3,No,25,P3,35.29,Referred to Partner Vet
INC-100278,2025-09-27 07:37:11,Tirana,Blloku,Dog,1,Adult,Fearful,Normal,Rain,WhatsApp,Low,0,0,0,0,0,0,0,2,Yes,14,P3,32.94,Shelter Intake
INC-100279,2025-04-30 23:56:45,Tirana,21 Dhjetori,Cat,1,Unknown,Weak,Limping,Clear,Call,Low,0,0,0,0,0,0,0,3,Yes,22,P3,44.59,Treated & Released
INC-100280,2025-02-25 15:12:02,Tirana,Paskuqan,Cat,2,Adult,Fearful,Normal,Cold,App,Low,0,0,0,0,0,0,0,2,Yes,25,P3,35.47,Shelter Intake
